品类组	品类	子品类	货号	评论内容	评论种类	一级分类	二级分类	三级分类
服配	帽子	西瓜帽	84568005	手感还行，就是里面没绒，零下温度戴可能有点漏风，哈哈哈，不过家里的不介意，价格实惠。	差评	功能与效果	保暖性	保暖或防寒差
服配	帽子	套帽	84829309	很柔软，和店里看的一样	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	西瓜帽	84568024	宝贝收到了，和实体店的质量一样，给个大大赞	好评	工艺与做工	其他工艺与做工	质量或做工好
服配	帽子	西瓜帽	84889609	不推荐从这家店购买，全是瑕疵	差评	工艺与做工	细节质量	瑕疵
服配	帽子	八角帽	51448107	很好看 比线下便宜	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	套帽	84829310	超级可爱！又暖和！这个冬天最爱的单品！	好评	外观与设计	款式设计	可爱
服配	帽子	套帽	84829310	超级可爱！又暖和！这个冬天最爱的单品！	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	西瓜帽	84868002	和实体店试的一样，很可爱	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	84868505	这个帽子一点都不好，没有松紧，还很滑，根本带不稳，总是滑。耳朵也护不住。千万别买！！！！整体评价：差	差评	外观与设计	便捷性与细节设计	无法调节大小或长度
服配	帽子	西瓜帽	84868505	这个帽子一点都不好，没有松紧，还很滑，根本带不稳，总是滑。耳朵也护不住。千万别买！！！！整体评价：差	差评	功能与效果	穿着舒适性	穿着不舒服
服配	帽子	西瓜帽	84868505	这个帽子一点都不好，没有松紧，还很滑，根本带不稳，总是滑。耳朵也护不住。千万别买！！！！整体评价：差	差评	功能与效果	保暖性	保暖或防寒差
服配	帽子	西瓜帽	84868503	手感超级好，实体店里一眼就相中了，哈哈哈哈，趁着淘宝有优惠赶紧下单，这个冬天暖和了。	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	西瓜帽	85029803	很好看的帽子，戴上显脸小	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	85029803	很好看的帽子，戴上显脸小	好评	功能与效果	佩戴或穿着效果	显脸小
服配	帽子	渔夫帽	85164401	佩戴效果：谁带谁好看面料质感：帽子很暖和很舒服整体评价：非常百搭嘻嘻^_^	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	渔夫帽	85164401	佩戴效果：谁带谁好看面料质感：帽子很暖和很舒服整体评价：非常百搭嘻嘻^_^	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	渔夫帽	85164401	佩戴效果：谁带谁好看面料质感：帽子很暖和很舒服整体评价：非常百搭嘻嘻^_^	好评	外观与设计	款式设计	百搭
服配	帽子	西瓜帽	84759901	很喜欢很可爱喜欢	好评	外观与设计	款式设计	可爱
服配	帽子	套帽	85218201	佩戴效果：挺舒服的，也很可爱	好评	功能与效果	穿着舒适性	穿着舒适
服配	帽子	套帽	85218201	佩戴效果：挺舒服的，也很可爱	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	85062803	挺好的，带着不显脸大，所以留下了，因为是针织的可能不会很保暖? 过段时间戴去旅游试试看	好评	功能与效果	佩戴或穿着效果	显脸小
服配	帽子	西瓜帽	84760103	还可以，到三福店看到这个款式，蛮好看的，实体店没黄色了，我就到网上买了，有一点点小插曲，客服很负责，处理的很好，好评，黄色很好看，咖色也不错，在实体店试的是咖色，	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	84760103	还可以，到三福店看到这个款式，蛮好看的，实体店没黄色了，我就到网上买了，有一点点小插曲，客服很负责，处理的很好，好评，黄色很好看，咖色也不错，在实体店试的是咖色，	好评	外观与设计	颜色设计	颜色好看
服配	帽子	西瓜帽	84760103	还可以，到三福店看到这个款式，蛮好看的，实体店没黄色了，我就到网上买了，有一点点小插曲，客服很负责，处理的很好，好评，黄色很好看，咖色也不错，在实体店试的是咖色，	好评	外观与设计	颜色设计	颜色好看
服配	帽子	西瓜帽	84863903	非常掉毛，很薄不值这个价格	差评	材质与成分	材质表现	掉毛掉绒
服配	帽子	西瓜帽	84863903	非常掉毛，很薄不值这个价格	差评	材质与成分	材质厚薄度	材质薄或透
服配	帽子	八角帽	51448108	好看	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	礼帽	84838601	美美嘟 帽子版型很好 跟线下一样	好评	外观与设计	版型或尺寸	版型好
服配	帽子	西瓜帽	85104703	不好看	差评	外观与设计	款式设计	不好看或丑
服配	帽子	西瓜帽	84868001	这个棕色戴上比同款的红色更好看，并且很保暖	好评	外观与设计	颜色设计	颜色好看
服配	帽子	西瓜帽	84868001	这个棕色戴上比同款的红色更好看，并且很保暖	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	八角帽	51055002	好看好看佩戴效果：不错不错	好评	外观与设计	帽型设计	帽型好
服配	帽子	西瓜帽	85197703	很满意，颜值高，显脸小，显白	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	85197703	很满意，颜值高，显脸小，显白	好评	功能与效果	佩戴或穿着效果	显脸小
服配	帽子	西瓜帽	85197703	很满意，颜值高，显脸小，显白	好评	功能与效果	佩戴或穿着效果	显白
服配	帽子	西瓜帽	84951903	非常好看	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	85030003	和实体店的一样，在实体店试了一下就在网上下单了 很暖和	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	西瓜帽	84861702	好看	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	84756703	气球，质量一般	中评	工艺与做工	其他工艺与做工	质量或做工一般
服配	帽子	套帽	84829403	挺暖和	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	西瓜帽	84868503	很可爱！质量不错的。小孩子戴刚好。	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	84868503	很可爱！质量不错的。小孩子戴刚好。	好评	工艺与做工	其他工艺与做工	质量或做工好
服配	帽子	套帽	84851403	尺寸合适，很柔软，很便捷	好评	外观与设计	版型或尺寸	合身
服配	帽子	套帽	84851403	尺寸合适，很柔软，很便捷	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	套帽	84851403	尺寸合适，很柔软，很便捷	好评	外观与设计	便捷性与细节设计	轻便或方便
服配	帽子	西瓜帽	84889601	很可爱，带起来也好看，而且毛毛摸起来也特别舒服！	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	84889601	很可爱，带起来也好看，而且毛毛摸起来也特别舒服！	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	84889601	很可爱，带起来也好看，而且毛毛摸起来也特别舒服！	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	西瓜帽	84568056	面料质感：毛茸茸的整体评价：还不错 值得购买搭配建议：冬天佩戴很合适	好评	材质与成分	材质质感或成分	材质舒适
服配	帽子	西瓜帽	84568056	面料质感：毛茸茸的整体评价：还不错 值得购买搭配建议：冬天佩戴很合适	好评	外观与设计	其他外观与设计	不错
服配	帽子	西瓜帽	84758802	头围无敌大，不知道什么样的巨头才能撑住这个帽子，这也就忍了，没想到戴了两天就起球了，质量无敌差！！！	差评	外观与设计	版型或尺寸	版型或尺码大
服配	帽子	西瓜帽	84758802	头围无敌大，不知道什么样的巨头才能撑住这个帽子，这也就忍了，没想到戴了两天就起球了，质量无敌差！！！	差评	材质与成分	材质表现	起球
服配	帽子	西瓜帽	85104703	超级超级可爱	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	84568045	好看的	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	礼帽	84838604	很厚实的帽子	好评	材质与成分	材质厚薄度	材质厚
服配	帽子	棒球帽	50749502	哇 我真的超级喜欢这个帽子好吗 又买了一个	好评	外观与设计	其他外观与设计	喜欢
服配	帽子	西瓜帽	84758803	好看的，本大头觉得略微一点紧，同时买的848339虽然头围一样，但延展性高点，这款优点是要厚实暖和，两顶都推荐	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	西瓜帽	84758803	好看的，本大头觉得略微一点紧，同时买的848339虽然头围一样，但延展性高点，这款优点是要厚实暖和，两顶都推荐	中评	功能与效果	穿着舒适性	太紧
服配	帽子	西瓜帽	84758803	好看的，本大头觉得略微一点紧，同时买的848339虽然头围一样，但延展性高点，这款优点是要厚实暖和，两顶都推荐	好评	功能与效果	保暖性	保暖或防寒好
服配	帽子	西瓜帽	84951901	帽型很好看	好评	外观与设计	帽型设计	帽型好
服配	帽子	西瓜帽	84568021	这颜色很正 很喜欢	好评	外观与设计	颜色设计	颜色好看
服配	帽子	西瓜帽	84864309	版型可以，质量不好，掉毛	差评	材质与成分	材质表现	掉毛掉绒
服配	帽子	西瓜帽	84759902	非常可爱，很喜欢	好评	外观与设计	款式设计	可爱
服配	帽子	西瓜帽	84759309	可以可以，跟实体店差不多，很百搭	好评	外观与设计	款式设计	百搭
服配	帽子	西瓜帽	85030001	好看的颜色	好评	外观与设计	颜色设计	颜色好看
服配	帽子	贝蕾帽	84608608	和门店一样挺好的	好评	外观与设计	其他外观与设计	好
服配	帽子	渔夫帽	85006806	样子和描述的一样，非常好，价格也实惠，还是线上比较划算	好评	外观与设计	实物与宣传不符	与图片不符
服配	帽子	渔夫帽	85006806	样子和描述的一样，非常好，价格也实惠，还是线上比较划算	好评	外观与设计	其他外观与设计	好
服配	帽子	西瓜帽	84568054	我带像老奶奶其实还可以	中评	外观与设计	其他外观与设计	还行
服配	帽子	棒球帽	84140111	很喜欢，很好看	好评	外观与设计	款式设计	好看漂亮或款式满意
服配	帽子	八角帽	84915803	与描述相符，质量不错，无色差，物流快，满意	好评	工艺与做工	其他工艺与做工	质量或做工好
服配	帽子	八角帽	84915803	与描述相符，质量不错，无色差，物流快，满意	好评	外观与设计	实物与宣传不符	色差
服配	帽子	西瓜帽	84952002	质量可以 很喜欢 但是刚收到货就变成39了	好评	工艺与做工	其他工艺与做工	质量或做工好
服配	帽子	西瓜帽	84952002	质量可以 很喜欢 但是刚收到货就变成39了	好评	外观与设计	其他外观与设计	喜欢
服配	帽子	西瓜帽	84952001	骑电动车有点不太行，走路还可以	差评	功能与效果	防护性	不防风
服配	帽子	西瓜帽	84952001	骑电动车有点不太行，走路还可以	中评	功能与效果	穿着舒适性	穿着舒适
服配	帽子	棒球帽	85007003	掉毛很严重线头都没处理干净质量一般，感觉和店里看到的摸到的不一样	差评	材质与成分	材质表现	掉毛掉绒
